,Id,NODE_NAME,STNL_REG,latitude,longitude,Lanes
1223,1940001400,정보통신고등학교앞사거리,194,35.48222733767795,129.41171479475864,8.0
1224,1940001600,-,194,35.48451433646479,129.41324667026763,12.0
1225,1940002900,-,194,35.48796946177575,129.41559429490857,12.0
1226,1940012500,-,194,35.5209049303896,129.43189695103652,16.0
1227,1940012200,녹수삼거리,194,35.519777243155325,129.43145023309717,14.0
1228,1940012800,명덕삼거리,194,35.522128743347444,129.43256763824678,16.0
1229,1940013400,솔발삼거리,194,35.52732218160725,129.43318513951272,14.0
1230,1940001300,-,194,35.481202899582954,129.43190048251452,2.0
1231,1940004000,-,194,35.49090071206694,129.43667888976015,2.0
1232,1940012400,-,194,35.52017693092392,129.4299387013746,8.0
1233,1940012600,-,194,35.52142349307,129.43057485812827,10.0
1234,1940011700,-,194,35.517709775169024,129.4245457324183,9.0
1235,1940009400,찬물락삼거리,194,35.504299087107235,129.4295301701083,12.0
1236,1940010000,-,194,35.508675961937705,129.4302023575206,10.0
1237,1940010100,-,194,35.50913586844155,129.42580979563274,6.0
1238,1940010500,-,194,35.512815430419046,129.42509413926646,10.0
1239,1940010600,시리성삼거리,194,35.51300814919539,129.4231914514661,12.0
1240,1940011300,-,194,35.51613718079619,129.42564526407006,6.0
1241,1940012300,새납골삼거리,194,35.51999530596571,129.42717920116618,10.0
1242,1940013100,새납골삼거리,194,35.52391577444853,129.42473726443467,9.0
1243,1940013300,서부초등학교앞삼거리,194,35.525861462200545,129.42430585797172,10.0
1244,1940009300,동구청사거리,194,35.504155462055394,129.41705798270726,16.0
1245,1940009100,-,194,35.50321214976603,129.42487054547792,10.0
1246,1940011100,산록사거리,194,35.51526905545611,129.42424945105782,10.0
1247,1940015200,-,194,35.53966589950068,129.42428963914077,10.0
1248,1940015100,-,194,35.539538150239665,129.42325426465578,10.0
