,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HOUS,POP,CLSS,latitude,longitude
23426,울산광역시,31,울주군,31710,1.5,4.29,2,35.37383404101688,129.33387195318662
23427,울산광역시,31,울주군,31710,1.52,4.34,4,35.68458515789768,129.18435554447714
23428,울산광역시,31,울주군,31710,1.53,4.18,2,35.52122369236018,129.11137580777105
23429,울산광역시,31,울주군,31710,1.53,4.03,2,35.68691263548713,129.22195688390443
23430,울산광역시,31,울주군,31710,1.52,4.23,2,35.64026847365848,129.286395787372
23431,울산광역시,31,울주군,31710,1.53,3.96,2,35.61746814955781,129.1336846192715
23432,울산광역시,31,울주군,31710,3.0,7.88,5,35.63657109285469,129.11518325378825
23433,울산광역시,31,울주군,31710,1.5,4.09,2,35.4081186234474,129.33113470691532
23434,울산광역시,31,울주군,31710,1.53,4.09,3,35.439827757462915,129.2314204780962
23435,울산광역시,31,울주군,31710,1.5,4.2,2,35.525000692508065,129.0926822047704
23436,울산광역시,31,남구,31140,2.64,5.36,4,35.540639414531924,129.33001729928668
23437,울산광역시,31,울주군,31710,1.5,4.24,4,35.554893621634555,129.07654223718515
23438,울산광역시,31,울주군,31710,1.5,4.06,3,35.48879849792348,129.28948232112376
23439,울산광역시,31,울주군,31710,1.52,3.89,3,35.698842454669744,129.10721133209654
38175,울산광역시,31,중구,31110,109.68,154.52,2,35.55661608338848,129.26961117632828
38176,울산광역시,31,남구,31140,147.91,342.17,5,35.5316877704125,129.324355416683
38177,울산광역시,31,남구,31140,112.7,105.85,5,35.53512459176528,129.2560378819273
38178,울산광역시,31,남구,31140,71.02,172.96,2,35.52092123381581,129.31976767443928
38179,울산광역시,31,중구,31110,16.17,51.42,2,35.55756657738059,129.34794727890193
38180,울산광역시,31,동구,31170,71.5,163.11,4,35.47919863881176,129.42157275660762
38181,울산광역시,31,남구,31140,154.83,408.73,5,35.530810772249964,129.3221354806073
38182,울산광역시,31,남구,31140,50.66,154.64,4,35.52910486280891,129.31328564906832
38183,울산광역시,31,남구,31140,48.9,53.4,5,35.53251602351103,129.33098566701065
38184,울산광역시,31,동구,31170,110.73,295.08,3,35.50166383551162,129.42748103031113
38185,울산광역시,31,동구,31170,94.73,137.86,2,35.49446719022386,129.42625120275764
38186,울산광역시,31,중구,31110,44.46,92.88,3,35.560279224578004,129.2641533011316
38187,울산광역시,31,중구,31110,32.8,42.64,3,35.55186310850286,129.2926998842031
38188,울산광역시,31,동구,31170,18.56,65.23,4,35.48545504197409,129.42609160591024
38189,울산광역시,31,동구,31170,76.92,226.65,3,35.48911203091124,129.42174772161292
38190,울산광역시,31,남구,31140,60.64,80.02,4,35.547638313260855,129.26616034350292
38191,울산광역시,31,중구,31110,92.15,111.82,3,35.553865650771996,129.27397997577225
38192,울산광역시,31,중구,31110,92.13,122.15,3,35.56115728254571,129.2663734618026
38193,울산광역시,31,중구,31110,71.0,246.96,3,35.57924556165019,129.34389765216807
38194,울산광역시,31,동구,31170,12.45,16.05,3,35.512478376139434,129.4276728558054
38195,울산광역시,31,중구,31110,79.38,166.4,2,35.55173213226611,129.3048311643662
38196,울산광역시,31,울주군,31710,49.04,113.17,2,35.42816380055698,129.31164105223885
38197,울산광역시,31,동구,31170,71.27,125.6,2,35.476611628909545,129.41160920354304
38198,울산광역시,31,울주군,31710,16.5,46.53,1,35.35647694782998,129.35449272967747
38199,울산광역시,31,중구,31110,2.94,5.34,1,35.559759379870776,129.31268357551457
38200,울산광역시,31,울주군,31710,12.0,32.0,2,35.61277409551399,129.05524131077846
38201,울산광역시,31,중구,31110,153.46,521.68,2,35.55665297952833,129.34903504337024
38202,울산광역시,31,울주군,31710,4.5,12.27,1,35.40726591997695,129.32671642303706
38203,울산광역시,31,남구,31140,49.15,68.71,4,35.54411424462344,129.2583842601123
38204,울산광역시,31,중구,31110,35.35,116.22,4,35.57744309547837,129.34386747232068
38205,울산광역시,31,북구,31200,62.52,190.94,4,35.58170065861544,129.3660075266223
38206,울산광역시,31,울주군,31710,17.49,47.63,2,35.50386179858635,129.13649119358737
38207,울산광역시,31,중구,31110,71.53,123.05,2,35.5550104336243,129.33466749803566
38208,울산광역시,31,울주군,31710,1.5,4.06,3,35.37239222947942,129.30083061677448
38209,울산광역시,31,중구,31110,35.81,91.74,4,35.559565504118524,129.33033063658394
38210,울산광역시,31,울주군,31710,12.0,32.72,1,35.56732263465882,129.09767118783682
38211,울산광역시,31,울주군,31710,15.3,41.9,4,35.63369309291927,129.22556098820718
38212,울산광역시,31,동구,31170,20.53,42.62,2,35.47922463297657,129.41936916554224
38213,울산광역시,31,울주군,31710,3.06,8.18,6,35.42966345227156,129.25549559223728
38214,울산광역시,31,울주군,31710,3.06,8.18,1,35.43983901274051,129.23031913459928
38215,울산광역시,31,울주군,31710,31.0,88.24,4,35.55132439136782,129.2584971946322
38216,울산광역시,31,북구,31200,213.67,739.01,2,35.631454952529694,129.35029361099316
38217,울산광역시,31,북구,31200,58.4,101.72,2,35.54272101306974,129.3851969047722
38218,울산광역시,31,울주군,31710,10.64,29.05,2,35.59940043170048,129.1378439183924
38219,울산광역시,31,울주군,31710,10.92,30.1,3,35.35309268551867,129.33463034686739
38220,울산광역시,31,울주군,31710,3.0,8.26,3,35.35174557216674,129.29279652866728
38221,울산광역시,31,울주군,31710,1.52,3.89,1,35.68969619912381,129.1214490152967
38222,울산광역시,31,울주군,31710,4.5,12.6,2,35.53122950269621,129.10158913326657
38223,울산광역시,31,울주군,31710,1.5,4.16,3,35.54201500281266,129.10504578895694
38224,울산광역시,31,울주군,31710,3.0,8.38,2,35.440757520795934,129.3140488220132
38225,울산광역시,31,북구,31200,93.92,154.26,3,35.52180144291883,129.40137571707567
38226,울산광역시,31,북구,31200,98.26,342.13,3,35.58535560459042,129.3616557948106
38227,울산광역시,31,북구,31200,2.6,5.34,3,35.63419578469484,129.34702733286773
38228,울산광역시,31,중구,31110,8.91,15.93,2,35.57208491146329,129.33936454005695
38229,울산광역시,31,울주군,31710,28.52,74.92,3,35.3819088594829,129.33730729911827
38230,울산광역시,31,울주군,31710,9.36,25.92,5,35.6154446506292,129.15683852725525
38231,울산광역시,31,북구,31200,3.27,5.37,2,35.57363966248678,129.36145704349087
38232,울산광역시,31,울주군,31710,1.53,4.03,2,35.65287614013278,129.20045264756854
38233,울산광역시,31,북구,31200,13.52,44.24,3,35.61898584875484,129.33683606498684
38234,울산광역시,31,북구,31200,8.55,28.4,3,35.64690113786315,129.41791822417474
38235,울산광역시,31,남구,31140,181.37,608.97,5,35.53877564627198,129.25168348288568
38236,울산광역시,31,울주군,31710,1.81,5.09,6,35.468635223549526,129.2351663041898
38237,울산광역시,31,남구,31140,9.59,24.2,9,35.521255804383756,129.28889988764206
38238,울산광역시,31,울주군,31710,3.1,8.46,3,35.643584471166086,129.22792101132202
38239,울산광역시,31,남구,31140,6.68,24.56,1,35.50316815915083,129.37569702047833
38240,울산광역시,31,울주군,31710,1.56,4.42,1,35.550813107315804,129.12833081673938
38241,울산광역시,31,울주군,31710,4.56,11.67,1,35.69787983233276,129.11382841055504
38242,울산광역시,31,울주군,31710,3.04,8.22,1,35.69146382472948,129.21760660107438
38243,울산광역시,31,남구,31140,1.37,5.2,4,35.48654018198955,129.33132753296613
38244,울산광역시,31,북구,31200,1.63,5.29,5,35.6236264317198,129.32476928754173
38245,울산광역시,31,남구,31140,5.48,18.68,1,35.51546529739575,129.32408830202746
38246,울산광역시,31,울주군,31710,10.51,26.13,4,35.51375593692849,129.2303461190768
38247,울산광역시,31,북구,31200,23.3,53.5,3,35.6214918223183,129.35454165059448
38248,울산광역시,31,울주군,31710,11.48,31.29,2,35.57730739947686,129.09008388487837
38249,울산광역시,31,남구,31140,79.89,166.34,2,35.52459860277907,129.31321205506214
38250,울산광역시,31,울주군,31710,33.0,93.68,4,35.488620306881224,129.30601204281626
38251,울산광역시,31,울주군,31710,7.5,20.72,1,35.586479409031206,129.07255188765382
38252,울산광역시,31,울주군,31710,1.5,4.18,10,35.619015236256224,129.06305145464728
38253,울산광역시,31,중구,31110,47.13,101.28,2,35.55699533451107,129.3181539270418
38254,울산광역시,31,울주군,31710,9.0,24.78,3,35.348021996903796,129.30373962624557
38255,울산광역시,31,북구,31200,140.63,459.09,3,35.53000204712204,129.39379955861585
38256,울산광역시,31,남구,31140,37.44,104.41,5,35.5412948453522,129.35208586713486
38257,울산광역시,31,울주군,31710,1.75,4.81,3,35.45819807578739,129.19754625195216
38258,울산광역시,31,울주군,31710,1.52,4.15,4,35.617571780218455,129.12264646755102
38259,울산광역시,31,울주군,31710,16.5,45.87,4,35.40486195771954,129.29915125461517
38260,울산광역시,31,울주군,31710,6.0,16.36,4,35.399239098192375,129.3188779567014
38261,울산광역시,31,울주군,31710,1.53,4.26,1,35.54005924937067,129.12156238786275
38262,울산광역시,31,남구,31140,8.22,28.26,3,35.50817017584472,129.3316852944933
38263,울산광역시,31,남구,31140,10.9,26.65,5,35.53947997828692,129.35315819724553
38264,울산광역시,31,북구,31200,17.99,37.38,4,35.55115876367706,129.3566639212924
38265,울산광역시,31,남구,31140,1.67,6.14,2,35.500388713858946,129.3822634414373
38266,울산광역시,31,울주군,31710,3.04,8.26,2,35.55451108360289,129.11845490304026
38267,울산광역시,31,울주군,31710,4.51,5.37,4,35.52988846741513,129.23941492452806
38268,울산광역시,31,울주군,31710,4.77,12.99,2,35.504647984160265,129.148628827681
38269,울산광역시,31,남구,31140,4.11,14.13,2,35.51356545916965,129.33287710018283
38270,울산광역시,31,북구,31200,4.92,15.63,1,35.61630668678082,129.3345835437772
38271,울산광역시,31,북구,31200,199.97,679.98,5,35.546351275768956,129.38305357924017
38272,울산광역시,31,동구,31170,21.25,26.75,2,35.496217315468265,129.43069122735798
38273,울산광역시,31,남구,31140,8.22,31.2,2,35.46455278484439,129.36291749003226
38274,울산광역시,31,울주군,31710,3.01,5.32,2,35.50516148412519,129.0935150894354
38275,울산광역시,31,남구,31140,1.37,5.2,2,35.50719557840359,129.33828368756502
38276,울산광역시,31,울주군,31710,7.5,20.6,2,35.591728477824844,129.09027989287085
38277,울산광역시,31,울주군,31710,6.08,16.6,2,35.61125234385128,129.12366180474203
38278,울산광역시,31,울주군,31710,3.0,8.36,1,35.57383131204495,129.07569289438544
38279,울산광역시,31,북구,31200,3.09,5.31,2,35.56075813987786,129.38440476240908
38280,울산광역시,31,울주군,31710,6.01,13.69,3,35.5856565302488,129.06371263853768
38281,울산광역시,31,울주군,31710,3.0,8.3,3,35.583199437159536,129.22699617939787
38282,울산광역시,31,남구,31140,2.74,9.2,5,35.523576539571216,129.3242218326747
38283,울산광역시,31,중구,31110,5.88,19.8,1,35.586063176548265,129.29766470061872
38284,울산광역시,31,남구,31140,30.55,76.25,4,35.53185667372883,129.30891955363518
38285,울산광역시,31,중구,31110,113.94,404.43,4,35.55087864817019,129.3004052103968
38286,울산광역시,31,북구,31200,19.55,26.7,4,35.625084267151735,129.3557064139835
38287,울산광역시,31,동구,31170,20.46,32.16,2,35.5142807976067,129.42770483665683
38288,울산광역시,31,북구,31200,3.8,10.66,7,35.61137813482716,129.37203225406176
38289,울산광역시,31,북구,31200,10.14,33.24,2,35.577140958692,129.44757913352495
38290,울산광역시,31,북구,31200,3.8,10.66,3,35.60781099839413,129.3686598255963
38291,울산광역시,31,울주군,31710,3.01,5.33,5,35.66759088271125,129.17084810180654
38292,울산광역시,31,남구,31140,212.0,683.64,4,35.50478303444911,129.31178624095924
38293,울산광역시,31,남구,31140,13.96,10.74,4,35.534211804496614,129.25712642004973
38294,울산광역시,31,울주군,31710,3.0,8.32,2,35.506511819366615,129.23354261618664
38295,울산광역시,31,울주군,31710,1.52,4.11,1,35.70410385746458,129.2155889692901
38296,울산광역시,31,중구,31110,1.47,5.23,4,35.55093813044185,129.2948910505775
38297,울산광역시,31,북구,31200,3.38,11.08,2,35.571693930431636,129.4507907817603
38298,울산광역시,31,울주군,31710,24.08,59.98,3,35.42637324844793,129.31051063290704
38299,울산광역시,31,동구,31170,4.0,15.85,4,35.50530784917145,129.42423851384146
38300,울산광역시,31,중구,31110,9.64,21.32,2,35.580973420567844,129.26778954938678
38301,울산광역시,31,울주군,31710,3.06,8.38,1,35.642761944333294,129.22017832279647
38302,울산광역시,31,북구,31200,3.26,10.9,3,35.62136562390101,129.44285764377918
38303,울산광역시,31,울주군,31710,1.52,4.21,2,35.516902603209324,129.1862914209248
38304,울산광역시,31,울주군,31710,1.5,4.06,3,35.5144984373451,129.24579294988632
38305,울산광역시,31,울주군,31710,3.0,7.86,4,35.55937177715393,129.17588694871586
38306,울산광역시,31,울주군,31710,3.0,8.32,2,35.39158970605322,129.27581999740525
38307,울산광역시,31,울주군,31710,3.04,8.26,1,35.554572452658284,129.1118371664273
38308,울산광역시,31,중구,31110,207.0,728.39,5,35.5553849116827,129.30047815899394
38309,울산광역시,31,북구,31200,1.63,5.24,3,35.611399490914465,129.44709359447316
38310,울산광역시,31,남구,31140,20.55,32.86,3,35.52893541207487,129.3287209578024
38311,울산광역시,31,중구,31110,136.51,464.45,4,35.555108000859555,129.32584450329983
38312,울산광역시,31,울주군,31710,1.64,4.47,2,35.568304203624066,129.08885829636927
38313,울산광역시,31,울주군,31710,3.0,8.36,2,35.65753422714208,129.09007156874188
38314,울산광역시,31,울주군,31710,1.56,4.24,2,35.61244738545337,129.27491042356692
38315,울산광역시,31,울주군,31710,1.56,4.24,2,35.61953980856102,129.2860629427935
38316,울산광역시,31,울주군,31710,3.04,8.3,4,35.59949404686557,129.1279118320031
38317,울산광역시,31,남구,31140,17.81,29.7,4,35.538057060999265,129.31894612738506
38318,울산광역시,31,북구,31200,1.63,5.45,4,35.65678811974727,129.3418851288097
38319,울산광역시,31,울주군,31710,4.77,12.99,1,35.495003614873646,129.11983186943803
38320,울산광역시,31,남구,31140,282.0,883.54,8,35.53197610988309,129.29789385891846
38321,울산광역시,31,울주군,31710,1.5,3.94,2,35.64813306978376,129.1319100958335
38322,울산광역시,31,울주군,31710,4.92,13.68,2,35.34779421843083,129.32464073974535
38323,울산광역시,31,울주군,31710,1.5,4.15,2,35.57536620656108,129.19929213118334
38324,울산광역시,31,울주군,31710,19.0,52.78,5,35.56688614360894,129.23557282453973
38325,울산광역시,31,중구,31110,217.0,794.58,5,35.55085478468201,129.30261086979502
38326,울산광역시,31,북구,31200,1.63,5.5,4,35.569008171700474,129.3724111275746
38327,울산광역시,31,북구,31200,3.8,10.66,1,35.61413209189259,129.36766386427598
38328,울산광역시,31,울주군,31710,3.06,8.18,2,35.42601232081697,129.2598440840446
38329,울산광역시,31,울주군,31710,1.5,4.15,3,35.415558022576135,129.31033507328314
38330,울산광역시,31,울주군,31710,1.56,4.24,4,35.5917652388155,129.27016727042738
38331,울산광역시,31,동구,31170,5.34,16.23,2,35.52711864204566,129.4091871420277
38332,울산광역시,31,울주군,31710,1.52,4.15,4,35.600395350402,129.1279245125758
38333,울산광역시,31,울주군,31710,1.52,4.23,2,35.63843048352489,129.2896789436075
38334,울산광역시,31,울주군,31710,1.64,4.56,1,35.34244684857748,129.31905235699224
38335,울산광역시,31,남구,31140,55.0,161.05,5,35.5450845469909,129.2517817541714
38336,울산광역시,31,남구,31140,100.0,309.45,5,35.5101785471912,129.31297666398595
38337,울산광역시,31,울주군,31710,3.18,8.66,4,35.49508534241927,129.1110147317482
38338,울산광역시,31,울주군,31710,180.0,469.66,3,35.40501539385711,129.28484030018623
38339,울산광역시,31,울주군,31710,3.0,8.36,8,35.53204221631271,129.00896532136966
38340,울산광역시,31,남구,31140,1.37,4.57,4,35.54135263975744,129.26385550661232
38341,울산광역시,31,남구,31140,7.6,21.4,3,35.528813166919974,129.3397460990773
38342,울산광역시,31,중구,31110,70.47,238.97,4,35.580146794525824,129.3439127430966
38343,울산광역시,31,울주군,31710,1.52,4.21,3,35.500926405679934,129.16070165365315
38344,울산광역시,31,울주군,31710,1.49,3.93,4,35.593267425630074,129.11899521675886
38345,울산광역시,31,북구,31200,1.9,5.33,1,35.61411953082786,129.3687675315308
38346,울산광역시,31,울주군,31710,1.5,4.2,4,35.53053801911442,129.07842143553844
38347,울산광역시,31,남구,31140,1.37,5.2,1,35.458331084728584,129.3551000597621
38348,울산광역시,31,남구,31140,1.37,4.62,3,35.53719202852974,129.31562343327758
38349,울산광역시,31,울주군,31710,1.5,4.06,2,35.50346453440615,129.266567342015
