,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O,longitude,latitude
17055,울산광역시,31,울주군,31710,1.5,4.09,0.85,0.34,0.44,0.72,0.74,1.0,129.09763421045113,35.56461868092783
17056,울산광역시,31,울주군,31710,4.56,13.02,0.39,1.02,0.69,2.85,3.9,4.17,129.17960422905378,35.66209675756356
17057,울산광역시,31,울주군,31710,6.08,16.32,1.24,1.56,0.8,2.04,3.8,6.88,129.16443116555672,35.68207579614905
17058,울산광역시,31,울주군,31710,7.5,20.95,3.75,1.9,1.7,4.35,3.95,5.3,129.16953277200366,35.65318114442347
17059,울산광역시,31,울주군,31710,1.5,4.19,0.75,0.38,0.34,0.87,0.79,1.06,129.1574507418679,35.657805225920676
17060,울산광역시,31,울주군,31710,19.36,53.48,8.68,5.44,5.28,9.96,9.88,14.24,129.15941134060185,35.64065948466713
17061,울산광역시,31,울주군,31710,1.52,4.08,0.31,0.39,0.2,0.51,0.95,1.72,129.1824128302843,35.702632372532484
17063,울산광역시,31,울주군,31710,4.5,11.79,0.78,1.92,1.02,1.32,2.67,4.08,129.1747839496617,35.559382557152105
17064,울산광역시,31,울주군,31710,6.0,16.92,4.92,1.44,3.2,3.88,1.88,1.6,129.11972125956646,35.56621787635561
17066,울산광역시,31,울주군,31710,27.0,73.85,18.48,7.79,11.8,13.33,8.45,14.0,129.1208621323273,35.56891153008647
17068,울산광역시,31,울주군,31710,30.94,37.31,9.73,4.48,5.95,8.12,5.39,3.64,129.3181042422537,35.48668568271883
17069,울산광역시,31,울주군,31710,1.53,4.09,0.42,0.42,0.3,0.64,0.83,1.48,129.22365637077715,35.436301147091264
17070,울산광역시,31,울주군,31710,9.18,24.54,2.52,2.52,1.8,3.84,4.98,8.88,129.24235059661197,35.43430690994747
17071,울산광역시,31,울주군,31710,1.53,4.09,0.42,0.42,0.3,0.64,0.83,1.48,129.21143378044027,35.42921320134865
17072,울산광역시,31,울주군,31710,4.5,12.45,2.58,0.87,1.2,2.52,2.19,3.09,129.2303613755838,35.58677070420304
17073,울산광역시,31,울주군,31710,6.0,16.6,3.44,1.16,1.6,3.36,2.92,4.12,129.23267887601696,35.59395826909372
17076,울산광역시,31,울주군,31710,6.08,16.6,2.72,1.68,1.64,2.52,2.92,5.12,129.1203506098784,35.61128325909221
17077,울산광역시,31,울주군,31710,3.12,8.48,1.26,1.18,0.78,1.24,1.74,2.28,129.2704813895476,35.611592873836706
17078,울산광역시,31,울주군,31710,1.67,4.58,0.95,0.58,0.51,0.75,0.76,1.03,129.22796156137682,35.57417543146543
17079,울산광역시,31,울주군,31710,7.5,21.0,1.7,2.5,1.5,4.2,5.6,5.5,129.26131066859614,35.51974531267583
17082,울산광역시,31,울주군,31710,37.56,87.32,17.74,11.12,11.6,15.63,18.01,13.22,129.30488085724292,35.48682973497948
17083,울산광역시,31,울주군,31710,6.6,18.0,3.48,2.36,1.92,3.04,2.8,4.4,129.2196601114419,35.463384709131056
17084,울산광역시,31,울주군,31710,36.54,91.79,20.79,11.56,10.67,20.98,16.28,11.51,129.30595357892412,35.48501526445726
17085,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.18081904764367,35.51966071900553
17086,울산광역시,31,울주군,31710,6.08,16.88,2.72,1.84,1.28,3.32,3.16,4.56,129.16684456867821,35.468415337922785
17087,울산광역시,31,울주군,31710,1.65,4.5,0.87,0.59,0.48,0.76,0.7,1.1,129.21302295391797,35.4616488916847
17088,울산광역시,31,울주군,31710,7.24,20.36,4.2,2.16,2.64,3.68,4.0,3.68,129.21976925386448,35.470595058214904
17089,울산광역시,31,울주군,31710,10.34,14.97,3.75,1.82,2.2,3.31,2.31,1.58,129.30817207204302,35.48589259782571
17090,울산광역시,31,울주군,31710,3.5,9.62,1.9,1.14,0.98,1.72,1.68,2.2,129.2089409215082,35.48332432028335
17094,울산광역시,31,울주군,31710,3.5,9.62,1.9,1.14,0.98,1.72,1.68,2.2,129.21121259552564,35.487808634888815
17095,울산광역시,31,울주군,31710,1.65,4.5,0.87,0.59,0.48,0.76,0.7,1.1,129.2473132474967,35.47031285681216
17100,울산광역시,31,울주군,31710,5.25,14.88,1.11,2.31,1.2,2.55,3.93,3.78,129.333530226751,35.35310485641461
17101,울산광역시,31,울주군,31710,1.5,4.13,0.65,0.39,0.34,0.62,0.99,1.14,129.2961690612146,35.356216562606015
17102,울산광역시,31,울주군,31710,10.5,28.91,4.55,2.73,2.38,4.34,6.93,7.98,129.2917107932331,35.35265864770234
17103,울산광역시,31,울주군,31710,3.0,8.12,1.06,0.48,0.5,1.48,1.6,3.0,129.31876027888595,35.392028941780964
17104,울산광역시,31,울주군,31710,18.0,49.08,10.2,3.96,8.4,9.36,7.44,9.72,129.18449823689357,35.54486449257714
17105,울산광역시,31,울주군,31710,3.04,8.42,1.4,0.74,0.66,1.52,1.68,2.42,129.1684301626673,35.50175304726712
17106,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.17815215346852,35.48813677500752
17111,울산광역시,31,울주군,31710,1.5,4.13,0.65,0.39,0.34,0.62,0.99,1.14,129.29065378196557,35.355374285533536
17116,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.1873672218695,35.51508913502328
17120,울산광역시,31,울주군,31710,13.5,38.07,5.04,5.94,3.15,6.39,8.73,8.82,129.3522321786314,35.35289658992726
17121,울산광역시,31,울주군,31710,1.64,4.56,0.66,0.58,0.33,0.84,1.06,1.09,129.31905235699224,35.34244684857748
17130,울산광역시,31,울주군,31710,1.56,4.3,0.57,0.6,0.32,0.62,0.98,1.21,129.34896189167978,35.354736082402404
17131,울산광역시,31,울주군,31710,1.53,4.09,0.42,0.42,0.3,0.64,0.83,1.48,129.2537365935663,35.38731426478294
17135,울산광역시,31,울주군,31710,1.5,4.29,1.08,0.6,0.62,0.76,0.73,0.5,129.30852759256007,35.43991619986216
17149,울산광역시,31,울주군,31710,4.5,13.17,3.27,1.77,1.53,3.33,2.16,1.11,129.1284828044199,35.56162882629356
17156,울산광역시,31,울주군,31710,1.5,4.07,0.96,0.43,0.58,0.69,0.56,0.85,129.17903715624905,35.54852384739142
17157,울산광역시,31,울주군,31710,1.52,3.89,0.26,0.0,0.16,0.32,0.98,2.17,129.14926358897642,35.70295428063694
17158,울산광역시,31,울주군,31710,3.0,7.86,0.52,1.28,0.68,0.88,1.78,2.72,129.15003478779462,35.60289008753982
17175,울산광역시,31,울주군,31710,1.53,4.09,0.42,0.42,0.3,0.64,0.83,1.48,129.2091908471001,35.426531422561986
17176,울산광역시,31,울주군,31710,3.12,8.84,1.82,1.2,0.74,1.48,1.76,1.84,129.12386876494156,35.54724916845625
17177,울산광역시,31,울주군,31710,1.52,4.23,0.41,0.34,0.5,0.7,1.05,1.23,129.28424548102234,35.64389707241275
17182,울산광역시,31,울주군,31710,3.12,8.64,0.38,1.52,2.3,1.82,1.32,1.3,129.15020292568116,35.61460692565375
17185,울산광역시,31,울주군,31710,1.5,4.19,0.65,0.66,0.4,0.6,0.83,1.05,129.15773265873906,35.44777019507248
17186,울산광역시,31,울주군,31710,1.5,4.31,0.97,0.54,0.5,0.99,0.77,0.54,129.307026253369,35.4832007848995
17188,울산광역시,31,울주군,31710,1.5,4.19,0.64,0.51,0.51,0.86,0.87,0.8,129.31622205156634,35.43893094442564
17194,울산광역시,31,울주군,31710,1.5,4.19,0.65,0.66,0.4,0.6,0.83,1.05,129.16557332122707,35.456708954374015
17195,울산광역시,31,울주군,31710,3.0,7.88,0.94,0.18,0.44,1.42,1.42,3.48,129.11410425724887,35.63838394106461
17196,울산광역시,31,울주군,31710,3.12,8.84,1.82,1.2,0.74,1.48,1.76,1.84,129.12721526677603,35.54992213895965
17201,울산광역시,31,울주군,31710,1.52,4.23,0.41,0.34,0.5,0.7,1.05,1.23,129.28649715537264,35.64657718313686
17202,울산광역시,31,울주군,31710,3.0,8.32,2.4,0.9,1.34,1.22,1.4,1.06,129.22884399554817,35.55974375145573
17203,울산광역시,31,울주군,31710,3.04,8.26,1.38,1.38,0.9,1.26,1.64,1.7,129.1173519483282,35.55452133699478
17205,울산광역시,31,울주군,31710,1.5,4.07,0.96,0.43,0.58,0.69,0.56,0.85,129.17018808737055,35.54680741699524
17211,울산광역시,31,울주군,31710,6.02,5.33,1.36,0.68,0.87,0.97,0.75,0.7,129.11500839021517,35.54462734814306
17212,울산광역시,31,울주군,31710,32.0,82.69,32.43,7.2,30.34,11.19,0.0,1.53,129.28042262061354,35.40416098200354
17215,울산광역시,31,울주군,31710,36.0,100.6,37.3,9.28,25.98,21.48,6.56,0.0,129.30730944714736,35.432718017380765
17216,울산광역시,31,울주군,31710,217.0,602.75,236.23,44.48,135.41,141.42,31.73,13.48,129.28156635789153,35.406853124275216
20898,울산광역시,31,동구,31170,66.8,106.6,21.8,18.0,18.8,12.2,22.2,13.6,129.42327980544295,35.513431801728245
20899,울산광역시,31,동구,31170,61.62,74.77,15.34,14.55,11.52,10.24,13.41,9.71,129.4239675150335,35.48998720281146
20900,울산광역시,31,동구,31170,135.25,174.49,36.76,33.02,26.78,27.0,29.18,21.75,129.42297705064018,35.49630873958415
20901,울산광역시,31,동구,31170,66.58,234.93,56.05,37.94,36.79,37.61,40.53,26.01,129.424845015878,35.53955385278585
20902,울산광역시,31,동구,31170,108.68,182.03,14.56,59.5,25.15,21.84,38.39,22.59,129.42768884587622,35.51337958694345
20903,울산광역시,31,동구,31170,88.08,181.52,29.03,27.83,24.35,22.73,37.83,39.75,129.42048685151698,35.4801128595185
20904,울산광역시,31,동구,31170,5.4,10.68,1.86,1.98,1.62,1.44,2.2,1.58,129.42096388234586,35.507149352019646
20905,울산광역시,31,동구,31170,76.92,226.65,59.43,39.92,45.5,32.16,34.15,15.49,129.42174772161292,35.48911203091124
20906,울산광역시,31,동구,31170,94.73,137.86,24.57,27.27,21.68,21.89,27.57,14.88,129.42625120275764,35.49446719022386
20907,울산광역시,31,중구,31110,4.41,16.68,2.7,2.16,1.74,2.91,4.11,3.06,129.32582962851427,35.554206757588744
20908,울산광역시,31,중구,31110,30.87,104.16,29.4,14.49,17.43,21.0,13.02,8.82,129.34781119117184,35.54945545959616
20909,울산광역시,31,중구,31110,1.47,5.08,1.05,0.67,0.9,0.95,0.71,0.8,129.31614011858682,35.56873567887804
20910,울산광역시,31,중구,31110,21.96,37.49,5.49,5.8,4.83,6.88,6.91,7.58,129.3169771400158,35.552501182876995
20911,울산광역시,31,동구,31170,20.23,37.45,10.87,5.46,7.21,6.43,5.41,2.07,129.42085251832378,35.50084084842747
20912,울산광역시,31,중구,31110,61.66,96.24,27.68,10.78,16.0,18.62,12.32,10.84,129.26524207630158,35.55936636261864
20913,울산광역시,31,중구,31110,160.66,193.22,53.78,18.84,41.52,32.76,23.28,23.04,129.26850825371727,35.556627719990644
20914,울산광역시,31,동구,31170,21.23,50.74,5.08,18.67,20.34,4.03,2.62,0.0,129.41280578972686,35.48200603853286
20915,울산광역시,31,동구,31170,30.23,85.39,27.52,10.14,21.04,14.32,12.37,0.0,129.4139234451602,35.48289432627152
20916,울산광역시,31,동구,31170,1.78,5.41,0.93,0.84,0.66,0.82,1.18,0.98,129.42032308214985,35.53329752559306
20917,울산광역시,31,중구,31110,193.49,438.4,59.29,69.32,44.49,67.13,92.72,105.45,129.32144781615935,35.556057787197155
20918,울산광역시,31,중구,31110,45.94,130.78,18.52,18.53,13.97,22.49,29.5,27.77,129.310360056772,35.5525734435727
20919,울산광역시,31,동구,31170,17.79,31.9,4.94,4.89,3.96,4.15,7.24,6.72,129.42927150610458,35.54040275375492
20920,울산광역시,31,동구,31170,5.02,10.66,2.04,1.92,1.66,1.46,1.88,1.7,129.41714971914234,35.478349366896786
20921,울산광역시,31,중구,31110,10.29,26.1,5.75,5.03,3.64,5.75,4.59,1.34,129.34684437787956,35.557578930808184
20922,울산광역시,31,동구,31170,33.01,86.43,18.64,13.16,11.0,14.89,17.23,11.51,129.42535662331446,35.506196017185616
20923,울산광역시,31,중구,31110,75.43,167.04,34.66,22.14,29.77,31.45,23.1,25.92,129.3161548928239,35.569636923512206
20924,울산광역시,31,중구,31110,50.93,156.23,20.57,20.4,19.92,24.58,35.98,34.78,129.32805025595687,35.555083669554314
20925,울산광역시,31,중구,31110,16.17,49.09,7.87,6.66,5.4,7.94,10.43,10.79,129.3235793515148,35.551527314694354
20941,울산광역시,31,중구,31110,113.75,340.84,70.29,59.57,44.53,61.06,60.25,45.14,129.34151050898234,35.56845538206585
20971,울산광역시,31,중구,31110,14.47,50.67,12.22,8.15,7.17,9.44,8.14,5.55,129.3513317908327,35.56203562209645
20990,울산광역시,31,중구,31110,4.21,5.36,1.48,0.74,0.97,1.01,0.6,0.56,129.26331976386956,35.57741481947799
20991,울산광역시,31,중구,31110,88.0,283.98,110.73,5.73,60.15,80.3,18.36,8.71,129.26423843628535,35.565686808940406
20995,울산광역시,31,중구,31110,45.0,173.17,21.62,26.76,12.25,26.18,41.45,44.91,129.322056253031,35.593008700811204
21092,울산광역시,31,남구,31140,93.66,223.58,49.69,39.36,35.05,41.34,31.76,26.38,129.31888697819926,35.53445206682408
21093,울산광역시,31,남구,31140,67.83,90.63,12.54,22.89,19.87,20.53,14.16,0.64,129.32985328676813,35.530725723916085
21094,울산광역시,31,남구,31140,59.83,124.41,17.26,30.48,27.74,29.24,19.69,0.0,129.33095582786274,35.530713533854254
21280,울산광역시,31,남구,31140,20.55,70.65,13.65,9.3,9.75,10.35,12.3,15.3,129.32949571915333,35.50909579469038
21281,울산광역시,31,남구,31140,9.59,36.4,2.87,3.15,2.94,5.32,8.12,14.0,129.31831082374038,35.499303256322484
21287,울산광역시,31,남구,31140,4.11,15.6,1.23,1.35,1.26,2.28,3.48,6.0,129.34432510844013,35.472874518639024
21288,울산광역시,31,남구,31140,72.88,220.7,36.97,36.95,30.37,38.56,43.95,33.9,129.31452079669177,35.53720408032956
21297,울산광역시,31,남구,31140,145.26,268.42,42.19,41.55,32.51,45.18,61.05,45.94,129.30678767027246,35.53638690790748
21298,울산광역시,31,남구,31140,102.92,295.62,44.28,47.78,42.23,46.54,57.14,57.65,129.31125699093664,35.53994392821279
21302,울산광역시,31,남구,31140,118.02,217.59,40.75,37.79,22.96,38.82,49.48,27.79,129.31459449809384,35.541710328578766
21312,울산광역시,31,남구,31140,7.4,21.44,2.0,3.28,2.52,3.16,4.24,6.24,129.37282112075002,35.52844038708534
21325,울산광역시,31,남구,31140,15.06,16.02,2.89,2.83,1.83,2.46,3.54,2.47,129.3066851242829,35.53007813404977
21326,울산광역시,31,남구,31140,8.22,14.05,3.01,2.12,3.03,2.52,1.63,1.74,129.31577097574151,35.54620451754653
21333,울산광역시,31,남구,31140,1.37,4.63,1.01,0.72,0.57,0.87,0.81,0.65,129.30983126410402,35.52012838130687
21334,울산광역시,31,남구,31140,46.4,115.75,25.28,18.14,13.9,21.81,20.1,16.52,129.30555331272265,35.528287593197064
21337,울산광역시,31,남구,31140,193.07,639.05,122.33,113.72,75.99,105.58,144.79,76.64,129.30465555403293,35.540917106199636
21338,울산광역시,31,남구,31140,129.0,191.31,54.44,21.24,36.77,34.36,21.01,23.49,129.27607121141597,35.5466321747086
21339,울산광역시,31,남구,31140,54.8,99.1,17.12,25.76,12.57,15.35,15.3,13.0,129.25828547530406,35.53780535890095
21342,울산광역시,31,남구,31140,273.74,870.41,253.35,65.45,165.14,169.22,203.99,13.26,129.29905468520732,35.5355692360139
21350,울산광역시,31,남구,31140,19.98,32.04,8.28,3.66,4.56,7.2,5.64,2.7,129.2924969137783,35.53924551553641
21351,울산광역시,31,남구,31140,76.11,252.76,65.35,27.5,26.41,54.5,48.92,30.08,129.2923664993893,35.53113419131252
21362,울산광역시,31,남구,31140,2.74,9.14,1.98,1.54,1.32,1.72,1.74,0.84,129.29142320230395,35.54105987222739
21363,울산광역시,31,남구,31140,5.7,10.72,1.8,2.22,2.02,2.26,1.36,1.06,129.33670829694495,35.545072301668945
21374,울산광역시,31,남구,31140,56.06,123.44,25.47,18.67,16.05,24.03,24.2,15.02,129.33399434885678,35.514454492905244
21383,울산광역시,31,남구,31140,12.33,46.8,3.69,4.05,3.78,6.84,10.44,18.0,129.31720870637437,35.4993153215872
21384,울산광역시,31,남구,31140,2.74,10.4,0.82,0.9,0.84,1.52,2.32,4.0,129.32803658141228,35.48747794552493
21389,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.32154319352315,35.49476073300198
21397,울산광역시,31,남구,31140,38.36,86.68,18.76,9.2,15.09,13.34,17.07,13.22,129.31763667676407,35.525451648433666
21401,울산광역시,31,남구,31140,151.74,485.85,140.47,56.29,77.6,121.14,50.77,39.58,129.31754808595622,35.52004414218465
21406,울산광역시,31,남구,31140,5.55,16.08,1.5,2.46,1.89,2.37,3.18,4.68,129.3417105519405,35.51436871986849
21412,울산광역시,31,남구,31140,26.44,66.39,14.61,9.3,8.11,12.14,13.24,8.99,129.31105120419684,35.527326403682736
21418,울산광역시,31,남구,31140,3.7,10.72,1.0,1.64,1.26,1.58,2.12,3.12,129.36925281430217,35.51315712690669
21428,울산광역시,31,남구,31140,4.36,10.66,2.6,1.72,2.56,2.22,1.14,0.42,129.3465120862711,35.53775172497858
21432,울산광역시,31,남구,31140,7.48,10.72,1.8,2.66,2.22,1.7,1.7,0.64,129.34210156077515,35.537801001996165
21438,울산광역시,31,남구,31140,206.37,666.76,200.14,86.53,98.36,145.48,85.87,50.38,129.31416725759263,35.51557404006057
21439,울산광역시,31,남구,31140,48.0,163.25,40.81,20.74,17.53,34.26,33.47,16.44,129.30012815335397,35.53375481495292
27477,울산광역시,31,북구,31200,3.28,10.42,0.8,1.42,0.64,1.74,2.24,3.58,129.32651455256396,35.59566380312299
27478,울산광역시,31,북구,31200,1.95,5.32,0.92,0.85,0.69,0.62,0.96,1.28,129.36744865903762,35.60151501433653
27479,울산광역시,31,북구,31200,11.83,38.43,7.21,3.43,3.92,7.28,7.0,9.59,129.32836467457759,35.640713274120635
27480,울산광역시,31,북구,31200,15.55,26.75,5.75,5.1,5.3,4.65,3.85,2.1,129.40027333033643,35.52181427391603
27481,울산광역시,31,북구,31200,3.26,10.86,3.74,0.88,1.74,2.8,0.94,0.76,129.36945561142102,35.589774022131586
27482,울산광역시,31,북구,31200,13.52,44.24,6.88,5.84,4.0,6.48,8.88,12.16,129.33683606498684,35.61898584875484
27483,울산광역시,31,북구,31200,4.89,16.35,2.31,1.77,1.83,3.24,3.75,3.45,129.43597693354138,35.60702584673624
27484,울산광역시,31,북구,31200,37.8,64.64,15.44,10.2,11.16,15.72,6.8,5.32,129.3568254985509,35.62597303352921
27485,울산광역시,31,북구,31200,49.14,69.55,23.79,7.41,13.13,17.42,7.02,0.78,129.3627131568837,35.58263943166598
27486,울산광역시,31,북구,31200,30.82,104.4,23.13,15.94,16.75,21.97,17.99,8.62,129.3905076337729,35.530941532441
27487,울산광역시,31,북구,31200,49.34,165.66,39.33,35.46,23.59,31.97,26.53,8.78,129.38732448741592,35.53818949188388
27488,울산광역시,31,북구,31200,31.19,91.85,31.51,10.04,17.22,20.04,9.27,3.77,129.3616710881251,35.58625682992374
27490,울산광역시,31,북구,31200,6.76,21.96,4.12,1.96,2.24,4.16,4.0,5.48,129.33275087429058,35.63886192159958
27491,울산광역시,31,북구,31200,3.8,10.66,0.48,1.72,1.28,1.68,2.6,2.9,129.36761773760747,35.611428434733455
27493,울산광역시,31,북구,31200,8.15,26.2,3.3,2.65,2.45,4.45,5.4,7.95,129.43469605004088,35.59712587956205
27494,울산광역시,31,북구,31200,8.15,26.2,3.3,2.65,2.45,4.45,5.4,7.95,129.45691127295655,35.60497124324538
27496,울산광역시,31,북구,31200,6.56,20.84,1.6,2.84,1.28,3.48,4.48,7.16,129.3209380136569,35.59211958842424
27497,울산광역시,31,북구,31200,33.52,75.12,21.76,6.5,11.94,17.92,7.72,9.28,129.35566067123636,35.62238060142175
27498,울산광역시,31,북구,31200,23.13,48.06,8.01,7.2,5.22,11.07,9.45,7.11,129.3577515000392,35.55024509032644
27499,울산광역시,31,북구,31200,4.92,15.63,1.2,2.13,0.96,2.61,3.36,5.37,129.31233209639768,35.6057348619061
27500,울산광역시,31,북구,31200,2.6,5.34,1.33,0.9,0.55,1.28,0.87,0.41,129.34702733286773,35.63419578469484
27501,울산광역시,31,북구,31200,1.63,5.29,1.25,0.69,0.84,0.97,0.76,0.78,129.31935407869878,35.629995779018195
27502,울산광역시,31,북구,31200,3.38,10.98,2.06,0.98,1.12,2.08,2.0,2.74,129.32509726151054,35.643453531735375
27503,울산광역시,31,북구,31200,7.71,16.02,2.67,2.4,1.74,3.69,3.15,2.37,129.35896100518016,35.5565412578072
27504,울산광역시,31,북구,31200,7.71,16.02,2.67,2.4,1.74,3.69,3.15,2.37,129.35781242352235,35.55385001764903
27505,울산광역시,31,북구,31200,121.0,402.7,149.74,41.19,64.51,110.9,17.56,18.8,129.33973694613528,35.660417655267786
29071,울산광역시,31,남구,31140,1.37,4.39,1.72,0.37,0.53,1.07,0.47,0.23,129.2825296724776,35.53664793724464
29072,울산광역시,31,남구,31140,149.0,536.86,99.01,108.99,18.14,94.43,88.8,127.49,129.3265456595159,35.530762233651956
29073,울산광역시,31,남구,31140,191.0,680.65,127.52,127.99,35.4,126.29,138.34,125.11,129.32542825881043,35.529873136363875
29074,울산광역시,31,동구,31170,1.78,5.33,0.65,0.79,0.58,0.87,1.13,1.31,129.42380819947533,35.4809750388992
29075,울산광역시,31,동구,31170,2.04,5.34,0.82,0.63,0.23,0.89,1.23,1.54,129.42954120280356,35.4935267679761
29076,울산광역시,31,울주군,31710,3.01,5.34,0.84,0.5,0.43,0.85,1.26,1.46,129.2938678315984,35.349931201976965
32017,울산광역시,31,울주군,31710,6.0,16.68,4.08,2.0,2.72,3.08,2.16,2.64,129.2925606348126,35.40583426257173
