,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60,POP_70,POP_80_O,latitude,longitude
256066,울산광역시,31,남구,31140,44.2082,0.0,0.0,9.8898,13.6694,13.6694,5.2347,1.7449,0.0,35.53552153585039,129.3034651654914
256078,울산광역시,31,동구,31170,11.50432,0.0,2.18186,3.66949,3.07442,2.08267,0.49588,0.0,0.0,35.564444437078215,129.45396937406645
256092,울산광역시,31,남구,31140,5.34029,0.00292,0.85125,1.74536,1.609,0.94183,0.17532,0.01461,0.0,35.50965217573905,129.360373577075
256093,울산광역시,31,동구,31170,3.53531,0.0,0.73652,0.79965,1.62035,0.29462,0.08417,0.0,0.0,35.502460176837566,129.43631387715897
256124,울산광역시,31,북구,31200,7.93794,0.0,0.0,2.64598,5.29196,0.0,0.0,0.0,0.0,35.58178812830227,129.35828494750146
256158,울산광역시,31,북구,31200,38.94751,0.0,20.32044,6.77348,8.46685,1.69337,1.69337,0.0,0.0,35.57449085963222,129.36588483103046
256166,울산광역시,31,남구,31140,6.0,0.00379,1.13057,2.11042,1.81814,0.7705,0.14962,0.01589,0.00107,35.520909138828635,129.32087008594837
256173,울산광역시,31,남구,31140,0.48099,4e-05,0.05888,0.15674,0.188,0.06401,0.01224,0.00108,0.0,35.50021657619494,129.31722345480398
256193,울산광역시,31,남구,31140,10.87423,0.00257,1.22491,3.91026,2.36734,1.77901,1.57727,0.01287,0.0,35.50796140472707,129.35042314578314
256209,울산광역시,31,남구,31140,174.77498,2.24457,79.55661,53.7692,24.4206,12.32,2.464,0.0,0.0,35.544079592904964,129.26169252494353
256213,울산광역시,31,동구,31170,4.71739,0.0,0.0,0.0,0.0,4.71739,0.0,0.0,0.0,35.52244391929325,129.423439252671
256288,울산광역시,31,울주군,31710,10.18972,0.0,2.38678,3.58015,2.75396,0.82621,0.55081,0.09181,0.0,35.543726032278286,129.11499588018276
256315,울산광역시,31,울주군,31710,3.89952,0.0,0.0,1.61535,0.0,2.28417,0.0,0.0,0.0,35.45453848661662,129.29003585608146
256334,울산광역시,31,남구,31140,1.30205,0.0,0.0,0.0,1.30205,0.0,0.0,0.0,0.0,35.51623252732479,129.3362289200834
256343,울산광역시,31,울주군,31710,3.73119,0.0,0.55276,1.03642,1.38192,0.62187,0.13822,0.0,0.0,35.485868630144004,129.3103759475625
256360,울산광역시,31,울주군,31710,3.82308,0.0,0.91347,1.04882,1.15032,0.60897,0.1015,0.0,0.0,35.45907744479957,129.1997628815198
256386,울산광역시,31,울주군,31710,70.32296,0.0,18.0187,27.27831,15.51609,7.25753,2.25233,0.0,0.0,35.50034981205524,129.12652040035192
256405,울산광역시,31,울주군,31710,3.86934,0.0,0.0,1.93467,1.93467,0.0,0.0,0.0,0.0,35.4371284160616,129.3161926442681
256409,울산광역시,31,남구,31140,94.68126,0.0,28.40438,52.07469,14.20219,0.0,0.0,0.0,0.0,35.53393239398269,129.28358913986082
256426,울산광역시,31,북구,31200,32.9061,0.0,4.38748,13.16244,10.9687,2.19374,2.19374,0.0,0.0,35.57087342569869,129.366926574244
256503,울산광역시,31,남구,31140,14.76666,0.00127,1.8079,4.81177,5.77158,1.96532,0.37581,0.03301,0.0,35.463726161649035,129.3562925771893
256554,울산광역시,31,동구,31170,93.31852,0.0,19.80594,32.92839,33.63099,6.9532,0.0,0.0,0.0,35.47659870851972,129.41271096748298
256583,울산광역시,31,울주군,31710,6.90126,0.0,0.0,0.0,6.90126,0.0,0.0,0.0,0.0,35.43718845421076,129.31068628607878
256588,울산광역시,31,동구,31170,126.12302,0.04933,19.29347,33.08512,41.72029,29.33495,2.56586,0.074,0.0,35.50973548128256,129.43093151501478
256635,울산광역시,31,남구,31140,1.43909,0.00013,0.17619,0.46893,0.56246,0.19152,0.03663,0.00323,0.0,35.46370132857057,129.3584958045749
256679,울산광역시,31,동구,31170,69.06832,0.0,9.68009,21.06621,22.9488,13.68969,1.68353,0.0,0.0,35.522352407461774,129.4311559278948
256731,울산광역시,31,남구,31140,114.2413,0.06251,18.21028,37.33729,34.42032,20.14798,3.75039,0.31253,0.0,35.52051678163741,129.35614690433323
256733,울산광역시,31,북구,31200,6.21067,0.0,6.21067,0.0,0.0,0.0,0.0,0.0,0.0,35.5832624112063,129.46313775329185
256831,울산광역시,31,울주군,31710,11.60802,0.0,1.93467,1.93467,5.80401,1.93467,0.0,0.0,0.0,35.436922408786685,129.33491413964876
256868,울산광역시,31,울주군,31710,3.16435,0.0,1.0126,1.09696,0.69616,0.27425,0.08438,0.0,0.0,35.55721502275111,129.11849256588349
256898,울산광역시,31,울주군,31710,2.35671,0.0,0.0,2.35671,0.0,0.0,0.0,0.0,0.0,35.5634933783683,129.1218896964699
256900,울산광역시,31,남구,31140,27.52606,0.0,0.90366,2.25924,23.45944,0.90372,0.0,0.0,0.0,35.54186611066132,129.3002593617703
256932,울산광역시,31,북구,31200,11.9439,0.0,3.29382,3.97103,3.67859,0.9081,0.09236,0.0,0.0,35.643884801852465,129.36706758674165
257023,울산광역시,31,남구,31140,11.00002,0.00692,2.07271,3.86911,3.33325,1.4126,0.27428,0.02915,0.002,35.534691768954794,129.29683490139084
257117,울산광역시,31,남구,31140,34.43252,0.00449,4.53131,14.82387,10.37809,3.96575,0.44437,0.28332,0.00132,35.53731209303696,129.3045970380413
257160,울산광역시,31,남구,31140,1.93052,0.0,0.0,0.0,0.0,1.93052,0.0,0.0,0.0,35.546336576724485,129.3036405810999
257167,울산광역시,31,울주군,31710,3.50895,0.0,0.0,1.50383,1.00256,1.00256,0.0,0.0,0.0,35.63665167114919,129.28744189038673
257188,울산광역시,31,울주군,31710,70.11764,0.0,12.93805,19.84232,19.15588,7.18362,8.29303,2.70474,0.0,35.56168045992494,129.12296755669527
257195,울산광역시,31,남구,31140,0.2637,2e-05,0.03229,0.08594,0.10308,0.03508,0.0067,0.00059,0.0,35.492378521818566,129.37330823292785
257261,울산광역시,31,남구,31140,7.18729,0.00394,1.14567,2.349,2.16548,1.26758,0.23596,0.01966,0.0,35.51772587538762,129.36381777659236
257262,울산광역시,31,남구,31140,0.61383,0.00034,0.09785,0.20061,0.18494,0.10825,0.02015,0.00169,0.0,35.50692353061584,129.36253227558916
257273,울산광역시,31,울주군,31710,2.86895,0.0,0.0,2.86895,0.0,0.0,0.0,0.0,0.0,35.56883929452898,129.12858417453438
257275,울산광역시,31,울주군,31710,2.67516,0.0,0.95541,0.76433,0.38216,0.57326,0.0,0.0,0.0,35.61464910161784,129.14578785444914
257365,울산광역시,31,중구,31110,86.98689,0.0,40.13379,24.81054,12.99924,3.81164,5.23168,0.0,0.0,35.55493683467612,129.34128471618402
257366,울산광역시,31,남구,31140,190.87711,0.01641,23.36936,62.19793,74.60471,25.40433,4.85767,0.4267,0.0,35.49483314280491,129.31493086037855
257410,울산광역시,31,울주군,31710,4.36591,0.0,0.0,4.36591,0.0,0.0,0.0,0.0,0.0,35.490490314255915,129.2134573574497
257426,울산광역시,31,울주군,31710,3.19928,0.04958,0.79362,0.66961,0.94244,0.66963,0.0744,0.0,0.0,35.60028081695259,129.14006385909568
257459,울산광역시,31,북구,31200,8.053,0.0,8.053,0.0,0.0,0.0,0.0,0.0,0.0,35.64502283032758,129.34610515492813
257467,울산광역시,31,남구,31140,0.96201,0.0,0.0,0.64134,0.0,0.32067,0.0,0.0,0.0,35.478922678581306,129.36756867387822
257546,울산광역시,31,울주군,31710,1.85744,0.0,0.47593,0.72051,0.40982,0.19169,0.05949,0.0,0.0,35.492102984215684,129.14073410531978
257549,울산광역시,31,울주군,31710,37.30485,0.0,19.74963,15.36082,2.1944,0.0,0.0,0.0,0.0,35.59486254568042,129.14109046721657
257619,울산광역시,31,중구,31110,46.88894,0.0,6.13707,16.74226,15.07333,4.46814,4.46814,0.0,0.0,35.550589624504376,129.32687295095187
257632,울산광역시,31,울주군,31710,2.48104,0.0,0.0,2.48104,0.0,0.0,0.0,0.0,0.0,35.60919915713075,129.1501253115211
257710,울산광역시,31,울주군,31710,20.07473,0.0,4.29118,8.19685,5.60762,1.64924,0.32984,0.0,0.0,35.40958036621634,129.27940744293036
257726,울산광역시,31,중구,31110,8.19064,0.0,4.09532,0.0,4.09532,0.0,0.0,0.0,0.0,35.56943025531252,129.33490716421622
257753,울산광역시,31,북구,31200,12.04623,0.0,0.0,4.01541,8.03082,0.0,0.0,0.0,0.0,35.55363695171692,129.37656069498965
257768,울산광역시,31,중구,31110,99.82132,0.8625,16.14421,34.01348,38.81982,9.11881,0.8625,0.0,0.0,35.56660362209083,129.34589250172633
257783,울산광역시,31,울주군,31710,3.86934,0.0,1.93467,0.0,0.0,1.93467,0.0,0.0,0.0,35.41878706632835,129.34452513730105
257858,울산광역시,31,남구,31140,21.68429,0.00692,3.44295,6.51334,7.61239,3.18369,0.89031,0.03469,0.0,35.51702321000142,129.34616503731533
257876,울산광역시,31,북구,31200,13.2299,0.0,2.64598,5.29196,2.64598,2.64598,0.0,0.0,0.0,35.57819567202424,129.35712076122675
258063,울산광역시,31,남구,31140,0.56246,5e-05,0.06886,0.18329,0.21983,0.07487,0.01431,0.00125,0.0,35.46551624016709,129.35742454663725
258076,울산광역시,31,울주군,31710,26.02204,0.22926,5.27319,8.02442,7.90978,4.01222,0.57317,0.0,0.0,35.5535789506015,129.12175117364092
258137,울산광역시,31,북구,31200,45.31391,0.054,9.88755,18.64132,12.53315,3.54999,0.59391,0.05399,0.0,35.561873689796904,129.36567021856735
258146,울산광역시,31,울주군,31710,14.10468,0.0,0.0,14.10468,0.0,0.0,0.0,0.0,0.0,35.57185939536937,129.0944232267513
258177,울산광역시,31,남구,31140,0.64134,0.0,0.0,0.32067,0.0,0.32067,0.0,0.0,0.0,35.50086232990139,129.34038304702713
258194,울산광역시,31,울주군,31710,2.02396,0.0,0.0,0.0,2.02396,0.0,0.0,0.0,0.0,35.708699342567165,129.20681725824855
258229,울산광역시,31,울주군,31710,87.58265,0.00215,6.26865,64.70333,16.21835,0.34507,0.04152,0.00358,0.0,35.42432916549467,129.33250326754262
258361,울산광역시,31,울주군,31710,5.89744,0.0,0.0,5.89744,0.0,0.0,0.0,0.0,0.0,35.51700818227169,129.07934253236354
258433,울산광역시,31,북구,31200,9.45339,0.0,1.7188,0.0,4.297,3.43759,0.0,0.0,0.0,35.637713807672725,129.35481596340654
258448,울산광역시,31,남구,31140,20.39143,0.0,10.43282,6.16485,2.84532,0.94844,0.0,0.0,0.0,35.49947482411021,129.38335005648833
258481,울산광역시,31,북구,31200,29.73353,0.0,7.67508,10.09248,8.33988,3.14262,0.48347,0.0,0.0,35.553837565022675,129.3589152684563
258482,울산광역시,31,울주군,31710,0.6394,0.0,0.0,0.6394,0.0,0.0,0.0,0.0,0.0,35.614711474817355,129.03981177996224
258561,울산광역시,31,남구,31140,26.99403,0.0,7.27927,6.21767,10.3773,2.07986,1.03993,0.0,0.0,35.54567229870773,129.28157074251965
258592,울산광역시,31,울주군,31710,49.10905,0.04293,9.28665,17.17097,14.80999,6.89702,0.82994,0.07155,0.0,35.40798425217041,129.34324422129149
258633,울산광역시,31,남구,31140,11.24499,0.00097,1.37674,3.66422,4.39512,1.49662,0.28618,0.02514,0.0,35.4939077910045,129.3171202295447
258667,울산광역시,31,중구,31110,36.94171,0.02758,7.25253,13.19868,10.48462,5.07891,0.81804,0.07411,0.00724,35.55407244069579,129.33796109961202
258736,울산광역시,31,남구,31140,150.04017,0.0,37.90324,53.85089,39.08277,18.02367,0.7864,0.0,0.3932,35.54150404336083,129.3333402785251
258744,울산광역시,31,남구,31140,2.14116,0.00018,0.26215,0.69772,0.83687,0.28498,0.05448,0.00478,0.0,35.49352916351843,129.3512832725683
258769,울산광역시,31,북구,31200,12.03155,0.0,1.71879,5.15638,3.43758,1.7188,0.0,0.0,0.0,35.642170035786236,129.3593084332259
258888,울산광역시,31,남구,31140,12.37274,0.00021,0.61843,1.75448,5.76058,4.1717,0.0619,0.00544,0.0,35.465478942857345,129.3607294583751
259128,울산광역시,31,북구,31200,5.47298,0.0,1.41272,1.85772,1.5351,0.57846,0.08898,0.0,0.0,35.55302328757891,129.35118018186992
259159,울산광역시,31,남구,31140,225.4075,0.0,56.80718,71.85573,69.93308,20.76177,5.87935,0.17039,0.0,35.53507266605536,129.34426161146465
259180,울산광역시,31,동구,31170,38.47637,0.0,5.42237,12.12288,12.58098,8.27122,0.07892,0.0,0.0,35.47569748635883,129.41269516623092
259237,울산광역시,31,북구,31200,11.96475,0.0,1.81653,4.14538,4.12099,1.61723,0.26462,0.0,0.0,35.63861502774779,129.3548312094353
259310,울산광역시,31,남구,31140,8.47811,0.00464,1.35144,2.77087,2.55441,1.49524,0.27832,0.02319,0.0,35.51509693135007,129.3571580626752
259318,울산광역시,31,중구,31110,36.1667,0.0,1.64792,13.42892,15.61145,4.65445,0.82396,0.0,0.0,35.55223312141471,129.34123957566408
259350,울산광역시,31,울주군,31710,5.10202,0.0,2.55101,0.0,2.55101,0.0,0.0,0.0,0.0,35.40901988656461,129.33114956085407
259371,울산광역시,31,북구,31200,88.85661,0.0,19.81308,35.33041,29.8547,3.62248,0.23594,0.0,0.0,35.578120798743214,129.36373982441552
259390,울산광역시,31,남구,31140,11.49485,0.0,3.90231,4.25376,2.19656,1.05435,0.08787,0.0,0.0,35.54848141315119,129.27168860484576
259396,울산광역시,31,울주군,31710,11.86595,0.1249,2.7479,3.37245,4.74639,0.62451,0.2498,0.0,0.0,35.405869641996006,129.289258068194
259398,울산광역시,31,남구,31140,0.21332,2e-05,0.02612,0.06951,0.08338,0.02839,0.00543,0.00047,0.0,35.505478619867624,129.33053835784807
259411,울산광역시,31,울주군,31710,29.66907,0.03074,4.65526,9.01493,10.3556,4.97669,0.58264,0.05321,0.0,35.486885144218476,129.21340302325314
259434,울산광역시,31,중구,31110,18.79503,0.0,2.685,9.39752,5.37001,0.0,1.3425,0.0,0.0,35.5497732766078,129.3191384347934
259447,울산광역시,31,남구,31140,210.49044,0.0,42.3658,71.43345,48.26944,34.79471,13.62704,0.0,0.0,35.538153438273305,129.3101249334726
259545,울산광역시,31,북구,31200,6.04424,0.0,1.23413,2.27388,1.96291,0.47615,0.07772,0.01945,0.0,35.62436864871034,129.33913392172855
259604,울산광역시,31,울주군,31710,1.93467,0.0,0.0,0.0,1.93467,0.0,0.0,0.0,0.0,35.436094188578224,129.32829173715405
259790,울산광역시,31,울주군,31710,3.19583,0.0,0.81886,1.23967,0.70513,0.32982,0.10235,0.0,0.0,35.49497280098187,129.12313828689975
259800,울산광역시,31,울주군,31710,9.11931,0.0,1.02169,2.64042,2.67649,2.68456,0.09615,0.0,0.0,35.451085825545576,129.18752553561373
259868,울산광역시,31,울주군,31710,0.52479,0.0,0.0,0.0,0.0,0.52479,0.0,0.0,0.0,35.65495140732701,129.17287205943592
259940,울산광역시,31,남구,31140,690.97416,0.05941,84.59696,225.15623,270.06865,91.96355,17.58476,1.5446,0.0,35.50629433255469,129.33826870003577
260026,울산광역시,31,북구,31200,6.12613,0.0,0.0,6.12613,0.0,0.0,0.0,0.0,0.0,35.5780581268125,129.36925569171797
260087,울산광역시,31,북구,31200,26.92764,0.0,5.58484,9.98978,8.71451,2.28669,0.35182,0.0,0.0,35.55209726065674,129.3533706726234
260172,울산광역시,31,북구,31200,1.32271,0.0,0.0,0.0,1.32271,0.0,0.0,0.0,0.0,35.57166141379485,129.37686967087592
260205,울산광역시,31,북구,31200,2.99219,0.0,0.0,0.0,2.99219,0.0,0.0,0.0,0.0,35.625208259531426,129.34466814433134
260220,울산광역시,31,울주군,31710,327.11739,0.0,66.67361,107.30284,105.21928,40.62923,7.29243,0.0,0.0,35.45821996812406,129.19534303599065
260357,울산광역시,31,남구,31140,57.14093,0.00491,6.99585,18.61957,22.33365,7.60503,1.45419,0.12773,0.0,35.49803537673311,129.35135890839283
260408,울산광역시,31,울주군,31710,39.62888,0.0,19.81444,4.95361,4.95361,9.90722,0.0,0.0,0.0,35.554005094633624,129.26074533731298
260570,울산광역시,31,울주군,31710,1.9593,0.00756,0.32529,0.70353,0.6279,0.24963,0.04539,0.0,0.0,35.468318822419015,129.17676037574626
260610,울산광역시,31,중구,31110,6.02747,0.0,2.5489,0.69571,2.08715,0.69571,0.0,0.0,0.0,35.56396149886973,129.34033223658372
260672,울산광역시,31,울주군,31710,13.95886,0.0,3.44864,4.26975,3.12023,2.62757,0.49267,0.0,0.0,35.41662593664282,129.29493575842716
260731,울산광역시,31,울주군,31710,1.00942,0.0,0.0,0.0,0.0,0.0,1.00942,0.0,0.0,35.33088572101472,129.30456376358225
260733,울산광역시,31,남구,31140,3.41144,0.0153,0.79547,1.19325,0.7343,0.48954,0.15298,0.0306,0.0,35.53011400786479,129.30337749272383
260766,울산광역시,31,울주군,31710,0.94178,0.0,0.0,0.0,0.0,0.94178,0.0,0.0,0.0,35.47016443659813,129.17237958745932
260773,울산광역시,31,중구,31110,7.1898,0.0,1.1983,4.7932,1.1983,0.0,0.0,0.0,0.0,35.55217151776395,129.34675372070834
260792,울산광역시,31,울주군,31710,16.74543,0.0,5.71088,5.71086,3.29101,1.64551,0.38717,0.0,0.0,35.70148924329739,129.20670832087183
260884,울산광역시,31,동구,31170,23.26259,0.0,0.0,1.61152,16.99856,1.61152,3.04099,0.0,0.0,35.48467086858983,129.41615882978098
260934,울산광역시,31,북구,31200,4.13434,0.0,1.22915,1.22913,1.00564,0.11173,0.55869,0.0,0.0,35.60165816840253,129.43256972114992
260952,울산광역시,31,북구,31200,3.78599,0.04028,1.5708,0.92634,0.68469,0.48332,0.08056,0.0,0.0,35.64033027667971,129.4398865367852
260956,울산광역시,31,동구,31170,29.39876,0.0,4.8388,12.19866,8.45775,3.5376,0.32529,0.04066,0.0,35.49933490664157,129.39547300181218
261175,울산광역시,31,울주군,31710,3.96253,0.04171,0.91764,1.12619,1.58502,0.20855,0.08342,0.0,0.0,35.40317757728327,129.2881140923261
261213,울산광역시,31,북구,31200,70.02881,0.0,8.25379,29.46907,30.17829,1.41844,0.70922,0.0,0.0,35.57986057379062,129.3692864410863
261215,울산광역시,31,울주군,31710,2.41696,0.0,0.0,0.0,0.0,2.41696,0.0,0.0,0.0,35.50695568414383,129.18945205001057
261243,울산광역시,31,울주군,31710,3.36453,0.0,0.0,3.36453,0.0,0.0,0.0,0.0,0.0,35.41832157651464,129.30487386738764
261258,울산광역시,31,북구,31200,138.15311,0.0,35.6615,46.89344,38.75025,14.60151,2.24641,0.0,0.0,35.56829459265755,129.35585013886458
261353,울산광역시,31,남구,31140,42.51242,0.0,6.64016,18.44649,10.15555,6.48904,0.78118,0.0,0.0,35.525451648433666,129.31763667676407
261390,울산광역시,31,남구,31140,5.75301,0.0,3.56755,0.0,2.18546,0.0,0.0,0.0,0.0,35.51572967285154,129.29983676671537
261421,울산광역시,31,남구,31140,73.81081,0.0,13.11354,26.70889,21.59261,9.59672,2.79905,0.0,0.0,35.538057060999265,129.31894612738506
261444,울산광역시,31,동구,31170,4.71739,0.0,0.0,4.71739,0.0,0.0,0.0,0.0,0.0,35.52512145334455,129.42569194244123
261480,울산광역시,31,동구,31170,1.37042,0.0,0.0,0.0,1.37042,0.0,0.0,0.0,0.0,35.54297488565148,129.44034619100913
261522,울산광역시,31,울주군,31710,4.68424,0.0,0.73,1.09503,1.27755,1.39914,0.18252,0.0,0.0,35.52345400180599,129.25144495115163
261536,울산광역시,31,남구,31140,45.19883,0.0,12.75262,13.31721,12.81777,3.38362,0.04346,0.0,2.88415,35.54241750123209,129.33225253036457
261549,울산광역시,31,남구,31140,25.68162,0.00221,3.14424,8.36844,10.03772,3.41803,0.65357,0.05741,0.0,35.49910884346857,129.3359446121105
261567,울산광역시,31,울주군,31710,7.13066,0.00901,0.75626,2.16981,2.4219,1.63863,0.13505,0.0,0.0,35.45184646556283,129.28889111452938
261582,울산광역시,31,동구,31170,20.11672,0.08619,14.3179,2.22023,1.87548,1.53073,0.08619,0.0,0.0,35.49717083195473,129.42629909562856
261613,울산광역시,31,남구,31140,144.86488,0.0,30.37489,56.07673,42.05755,16.35571,0.0,0.0,0.0,35.53972597653808,129.33110505009878
261625,울산광역시,31,울주군,31710,1.20848,0.0,0.0,1.20848,0.0,0.0,0.0,0.0,0.0,35.49891999645691,129.18161697905052
261809,울산광역시,31,남구,31140,2.95971,0.00026,0.36237,0.96441,1.15678,0.39393,0.07535,0.00661,0.0,35.490960878884074,129.3391160079214
261881,울산광역시,31,남구,31140,2.7361,0.0015,0.43616,0.89422,0.82435,0.48254,0.08984,0.00749,0.0,35.50712186671698,129.3448969710258
261902,울산광역시,31,울주군,31710,74.98412,0.0,18.34145,28.05161,18.8809,8.45146,1.2587,0.0,0.0,35.60270318926567,129.07276894289478
261903,울산광역시,31,울주군,31710,1.20848,0.0,0.0,1.20848,0.0,0.0,0.0,0.0,0.0,35.515294006159316,129.16642174128637
261937,울산광역시,31,울주군,31710,0.46824,0.0,0.03616,0.1609,0.17355,0.08135,0.01447,0.00181,0.0,35.51425656275968,129.2689422896981
262006,울산광역시,31,중구,31110,32.49356,0.01881,4.90207,15.86677,9.17463,2.12609,0.34965,0.05056,0.00498,35.55442391702095,129.30597795834296
262060,울산광역시,31,울주군,31710,2.01354,0.0,2.01354,0.0,0.0,0.0,0.0,0.0,0.0,35.631667885920905,129.15707284149994
262093,울산광역시,31,울주군,31710,7.05234,0.0,0.0,7.05234,0.0,0.0,0.0,0.0,0.0,35.57732738818024,129.0878773288768
262111,울산광역시,31,울주군,31710,9.83523,0.0307,1.32017,3.79701,3.49,1.01314,0.18421,0.0,0.0,35.471011969450096,129.177901661262
262188,울산광역시,31,울주군,31710,1.69577,0.0,0.31403,0.47106,0.51815,0.37683,0.0157,0.0,0.0,35.524349720640096,129.16214239043435
262252,울산광역시,31,울주군,31710,7.53506,0.0,0.7891,2.09521,3.51277,0.98878,0.1492,0.0,0.0,35.43724824134386,129.30517991163978
262338,울산광역시,31,남구,31140,7.75519,0.00424,1.2362,2.53461,2.33661,1.36775,0.25458,0.0212,0.0,35.51786267326438,129.35169190553773
262444,울산광역시,31,울주군,31710,3.29423,0.0,0.0,2.12023,0.587,0.587,0.0,0.0,0.0,35.63846598397756,129.2863668308716
262448,울산광역시,31,북구,31200,3.41265,0.0,0.0,0.0,0.0,3.41265,0.0,0.0,0.0,35.60493048200493,129.38406321395746
262452,울산광역시,31,남구,31140,1.28268,0.0,0.0,0.32067,0.64134,0.32067,0.0,0.0,0.0,35.470786480644634,129.3696344197744
262525,울산광역시,31,북구,31200,4.89718,0.0,1.26411,1.66225,1.3736,0.5176,0.07962,0.0,0.0,35.548442625823654,129.35772104235423
262563,울산광역시,31,북구,31200,25.95548,0.26485,5.03218,7.94556,9.00496,3.17823,0.5297,0.0,0.0,35.65120717063373,129.35725309058915
262641,울산광역시,31,동구,31170,49.85974,0.0,8.94856,18.80153,12.78027,8.32977,0.9758,0.02381,0.0,35.49925807483758,129.40208548212144
262692,울산광역시,31,울주군,31710,1.57437,0.0,0.0,0.52479,0.52479,0.52479,0.0,0.0,0.0,35.651357057956,129.17171495556167
262746,울산광역시,31,남구,31140,18.33578,0.01003,2.92275,5.99265,5.52448,3.23376,0.60194,0.05017,0.0,35.50677308750164,129.37575864033678
262748,울산광역시,31,남구,31140,48.77849,0.0042,5.97205,15.89461,19.06517,6.49205,1.24138,0.10903,0.0,35.46647944819677,129.3519314642427
262831,울산광역시,31,울주군,31710,11.8804,0.0113,2.68182,5.00777,2.72028,1.22417,0.21542,0.01964,0.0,35.56773062334099,129.24110213667385
262837,울산광역시,31,남구,31140,19.30517,0.0,5.79155,0.0,9.65258,3.86104,0.0,0.0,0.0,35.54631265669353,129.30584611326174
262849,울산광역시,31,울주군,31710,2.80948,0.0,0.0,0.0,2.80948,0.0,0.0,0.0,0.0,35.567927627095166,129.12967463559195
262917,울산광역시,31,동구,31170,17.6619,0.0,3.59093,3.89873,8.32548,1.43637,0.41039,0.0,0.0,35.49982216278251,129.43075528842294
262951,울산광역시,31,남구,31140,39.98202,0.0,3.66655,13.37648,15.13603,6.68825,1.11471,0.0,0.0,35.548516342821316,129.26838017201868
263043,울산광역시,31,울주군,31710,3.96823,0.0,1.0288,0.7716,1.32274,0.73486,0.11023,0.0,0.0,35.33994607647701,129.3003091373278
263072,울산광역시,31,중구,31110,59.97413,0.0,7.30499,14.02179,28.6318,8.01245,2.0031,0.0,0.0,35.572472842383696,129.30406488815078
263077,울산광역시,31,북구,31200,20.74632,0.0,1.40809,10.88965,5.6324,2.46417,0.35201,0.0,0.0,35.65955332802797,129.33640894087517
263078,울산광역시,31,울주군,31710,21.0932,0.0,0.0,7.03106,8.78884,5.2733,0.0,0.0,0.0,35.51742852021994,129.2237868438521
263149,울산광역시,31,동구,31170,7.2877,0.0,0.0,0.0,7.2877,0.0,0.0,0.0,0.0,35.48286842922698,129.416127141594
263180,울산광역시,31,남구,31140,3.13808,0.0,0.0,0.0,0.0,3.13808,0.0,0.0,0.0,35.5440603887368,129.34661778021928
263208,울산광역시,31,울주군,31710,2.10456,0.0,0.3714,0.99036,0.3714,0.2476,0.1238,0.0,0.0,35.56626911489396,129.11420568080976
263221,울산광역시,31,남구,31140,0.17459,2e-05,0.02137,0.05689,0.06823,0.02324,0.00445,0.00039,0.0,35.46536650820865,129.3706441570562
263293,울산광역시,31,남구,31140,0.11634,1e-05,0.01424,0.03791,0.04548,0.01548,0.00296,0.00026,0.0,35.506331051291404,129.33496208624047
263301,울산광역시,31,남구,31140,0.64134,0.0,0.32067,0.0,0.0,0.32067,0.0,0.0,0.0,35.495157475431,129.36674212979926
263321,울산광역시,31,울주군,31710,24.04782,0.0,4.80956,2.40478,14.4287,2.40478,0.0,0.0,0.0,35.611221337644544,129.12697299455584
263376,울산광역시,31,북구,31200,8.84316,0.0,2.20171,2.6544,3.3183,0.60702,0.06173,0.0,0.0,35.64486119430339,129.360458425892
263441,울산광역시,31,북구,31200,54.8435,0.0,4.38748,19.74366,21.9374,8.77496,0.0,0.0,0.0,35.571736996210724,129.37025117539844
263489,울산광역시,31,북구,31200,58.01499,0.0,10.23794,27.30117,17.06323,3.41265,0.0,0.0,0.0,35.63975656584962,129.41227058520965
263566,울산광역시,31,남구,31140,1.95034,0.00106,0.31087,0.63744,0.58764,0.34397,0.06402,0.00534,0.0,35.52950427316068,129.35850391192545
263657,울산광역시,31,북구,31200,85.55584,0.0,8.77496,28.51862,28.51861,19.74365,0.0,0.0,0.0,35.558243718438696,129.36781472828025
263660,울산광역시,31,남구,31140,0.83559,0.0002,0.05761,0.1181,0.58309,0.06372,0.01187,0.001,0.0,35.51583572394846,129.37150346809892
263668,울산광역시,31,남구,31140,36.69524,0.0,4.723,15.98608,5.24777,2.62402,7.58954,0.52483,0.0,35.512858238317335,129.31522539563684
263728,울산광역시,31,중구,31110,0.87582,0.0,0.28026,0.22771,0.28026,0.07007,0.01752,0.0,0.0,35.555022664822346,129.3335646260145
263767,울산광역시,31,남구,31140,9.17786,0.00501,1.46296,2.99959,2.76525,1.61865,0.3013,0.0251,0.0,35.511640394154064,129.34387001415502
263770,울산광역시,31,동구,31170,7.84474,0.00309,1.20003,2.05788,2.59495,1.82461,0.15957,0.00461,0.0,35.512294362027006,129.44310423531581
263806,울산광역시,31,중구,31110,99.26422,0.0,14.94572,33.39647,28.96616,14.94564,7.01023,0.0,0.0,35.55778739611417,129.32809495830733
263887,울산광역시,31,중구,31110,21.64129,0.01214,4.15479,6.86095,7.61013,2.5624,0.4051,0.03258,0.0032,35.575921463878,129.31846466319772
263904,울산광역시,31,남구,31140,145.90592,0.01254,17.86348,47.54392,57.02763,19.419,3.71319,0.32616,0.0,35.477319124294084,129.34990932021336
